datetime,total inflows,pool elevation,total release
9/1/1995,10383.09,3691.32007,18200
9/2/1995,8086.45,3691.18994,17600
9/3/1995,10870.87,3691.1001,17000
9/4/1995,7096.63,3690.96997,16600
9/5/1995,11338.63,3690.87012,18300
9/6/1995,4516.39,3690.68994,18200
9/7/1995,3811.70,3690.5,18300
9/8/1995,4161.28,3690.32007,17800
9/9/1995,8667.52,3690.19995,17300
9/10/1995,7222.53,3690.06006,17500
9/11/1995,9243.66,3689.92993,18700
9/12/1995,8869.82,3689.80005,18300
9/13/1995,11056.82,3689.69995,18000
9/14/1995,9914.17,3689.58008,18500
9/15/1995,7732.70,3689.43994,18000
9/16/1995,6927.25,3689.29004,18000
9/17/1995,11605.96,3689.19995,17700
9/18/1995,4647.02,3689.02002,18200
9/19/1995,6119.50,3688.86011,18000
9/20/1995,11888.34,3688.76001,18800
9/21/1995,400.50,3688.52002,18900
9/22/1995,6648.63,3688.36011,18500
9/23/1995,7137.51,3688.19995,19000
9/24/1995,6040.07,3688.03003,18700
9/25/1995,7183.23,3687.87988,18200
9/26/1995,1931.51,3687.65991,18700
9/27/1995,10372.67,3687.53003,19700
9/28/1995,8634.63,3687.38989,18800
9/29/1995,5166.15,3687.20996,18600
9/30/1995,11339.68,3687.1001,19000
10/1/1995,6705.24,3686.95996,17300
10/2/1995,9920.69,3686.86011,17200
10/3/1995,11548.31,3686.78003,17200
10/4/1995,10850.05,3686.69995,16500
10/5/1995,8730.15,3686.6001,16000
10/6/1995,9113.81,3686.5,16400
10/7/1995,5276.93,3686.37988,14200
10/8/1995,12700.95,3686.36011,13400
10/9/1995,8342.36,3686.27002,14800
10/10/1995,9864.12,3686.18994,15500
10/11/1995,10186.55,3686.11011,15800
10/12/1995,13044.07,3686.07007,15400
10/13/1995,4958.92,3685.92993,15500
10/14/1995,8511.72,3685.86011,13300
10/15/1995,11182.29,3685.84009,11900
10/16/1995,8358.56,3685.75,14800
10/17/1995,9061.33,3685.65991,15500
10/18/1995,8667.44,3685.56006,15900
10/19/1995,12316.69,3685.5,16300
10/20/1995,5308.60,3685.36011,15800
10/21/1995,8304.77,3685.29004,13100
10/22/1995,13015.48,3685.29004,12100
10/23/1995,1659.82,3685.11011,15400
10/24/1995,6252.51,3685,14300
10/25/1995,6870.88,3684.8999,14100
10/26/1995,7294.29,3684.80005,14500
10/27/1995,14612.79,3684.80005,13700
10/28/1995,8844.55,3684.75,12000
10/29/1995,8145.91,3684.69995,11300
10/30/1995,9020.19,3684.62988,13800
10/31/1995,10867.57,3684.58008,14000
11/1/1995,10837.86,3684.53003,14000
11/2/1995,10326.24,3684.46997,14300
11/3/1995,7387.63,3684.36011,15400
11/4/1995,7406.42,3684.28003,13000
11/5/1995,10553.60,3684.23999,12900
11/6/1995,9198.77,3684.1499,15600
11/7/1995,10431.98,3684.07007,16000
11/8/1995,6863.32,3683.93994,16500
11/9/1995,11437.78,3683.87988,15400
11/10/1995,10858.69,3683.82007,14800
11/11/1995,10958.76,3683.78003,13300
11/12/1995,11578.00,3683.76001,12300
11/13/1995,12959.53,3683.71997,15300
11/14/1995,11242.04,3683.65991,15200
11/15/1995,11371.59,3683.61011,14500
11/16/1995,12152.81,3683.56006,15300
11/17/1995,12361.73,3683.52002,14700
11/18/1995,12078.78,3683.5,12800
11/19/1995,11787.31,3683.48999,11700
11/20/1995,9230.62,3683.40991,14800
11/21/1995,10567.61,3683.3501,14500
11/22/1995,10849.32,3683.29004,14800
11/23/1995,11679.19,3683.27002,12400
11/24/1995,10765.07,3683.22998,13100
11/25/1995,10772.41,3683.19995,12300
11/26/1995,10479.79,3683.17993,11200
11/27/1995,10465.36,3683.11011,15200
11/28/1995,10441.11,3683.03003,16000
11/29/1995,11236.94,3682.93994,17600
11/30/1995,12657.47,3682.87988,16600
12/1/1995,9255.48,3682.78003,16600
12/2/1995,10964.43,3682.72998,14300
12/3/1995,9870.12,3682.68994,12400
12/4/1995,10461.42,3682.62988,14600
12/5/1995,12295.76,3682.6001,14000
12/6/1995,12571.76,3682.56006,15100
12/7/1995,9855.61,3682.47998,15600
12/8/1995,11265.45,3682.41992,15400
12/9/1995,10874.28,3682.37988,13400
12/10/1995,10497.99,3682.3501,12200
12/11/1995,11771.36,3682.30005,15100
12/12/1995,10766.43,3682.22998,15700
12/13/1995,14279.40,3682.19995,16000
12/14/1995,11271.37,3682.13989,15400
12/15/1995,10687.09,3682.06006,16400
12/16/1995,11276.69,3682.01001,14600
12/17/1995,12485.39,3682,12600
12/18/1995,7968.17,3681.8999,15300
12/19/1995,10995.81,3681.83008,15900
12/20/1995,7773.54,3681.71997,15900
12/21/1995,10980.36,3681.6499,15900
12/22/1995,10001.94,3681.57007,15700
12/23/1995,10284.46,3681.52002,13600
12/24/1995,10785.26,3681.47998,13300
12/25/1995,1608.84,3681.34009,12100
12/26/1995,11688.41,3681.29004,15000
12/27/1995,9792.28,3681.20996,15500
12/28/1995,9894.67,3681.12988,15600
12/29/1995,8220.11,3681.03003,15500
12/30/1995,9697.65,3680.95996,14600
12/31/1995,10692.19,3680.91992,13200
1/1/1996,7658.82,3680.8501,13000
1/2/1996,8249.81,3680.75,16000
1/3/1996,8950.64,3680.65991,15900
1/4/1996,8777.31,3680.56006,16500
1/5/1996,10152.98,3680.47998,16300
1/6/1996,8560.06,3680.38989,15500
1/7/1996,9563.82,3680.34009,13300
1/8/1996,8064.76,3680.25,15000
1/9/1996,8479.56,3680.13989,17000
1/10/1996,8697.80,3680.04004,16400
1/11/1996,8782.42,3679.93994,16500
1/12/1996,8905.69,3679.84009,16600
1/13/1996,9482.57,3679.75,16400
1/14/1996,10941.46,3679.71997,13100
1/15/1996,8587.30,3679.62988,15500
1/16/1996,8517.78,3679.53003,16200
1/17/1996,8610.14,3679.41992,17100
1/18/1996,7852.69,3679.29004,17900
1/19/1996,7139.98,3679.15991,17200
1/20/1996,6955.48,3679.04004,16200
1/21/1996,7610.86,3678.94995,14500
1/22/1996,6187.54,3678.81006,17000
1/23/1996,6775.37,3678.66992,17600
1/24/1996,7190.85,3678.54004,17200
1/25/1996,7378.14,3678.40991,17400
1/26/1996,8664.55,3678.31006,16300
1/27/1996,9896.43,3678.25,14400
1/28/1996,7997.44,3678.18994,12500
1/29/1996,6401.50,3678.07007,15600
1/30/1996,7572.90,3677.95996,16000
1/31/1996,6996.71,3677.8501,15400
2/1/1996,6749.37,3677.71997,16700
2/2/1996,8727.58,3677.62012,16300
2/3/1996,9748.55,3677.56006,14200
2/4/1996,8049.54,3677.5,12500
2/5/1996,7983.98,3677.41992,14000
2/6/1996,10154.65,3677.37012,13800
2/7/1996,7888.12,3677.29004,13900
2/8/1996,8273.17,3677.21997,13500
2/9/1996,8657.15,3677.15991,13100
2/10/1996,9904.99,3677.12988,12000
2/11/1996,9207.00,3677.11011,10500
2/12/1996,9741.61,3677.06006,13400
2/13/1996,8897.41,3676.97998,14900
2/14/1996,11425.50,3676.93994,14300
2/15/1996,9863.77,3676.87988,14300
2/16/1996,9902.45,3676.81006,15100
2/17/1996,8966.83,3676.75,13400
2/18/1996,8728.93,3676.70996,11600
2/19/1996,9788.01,3676.63989,15000
2/20/1996,10309.13,3676.57007,15500
2/21/1996,9112.40,3676.48999,15100
2/22/1996,10494.18,3676.41992,15700
2/23/1996,11573.15,3676.37012,15200
2/24/1996,12271.89,3676.36011,12800
2/25/1996,12451.06,3676.36011,12200
2/26/1996,10676.98,3676.30005,15100
2/27/1996,12277.42,3676.23999,16700
2/28/1996,10244.09,3676.1499,17000
2/29/1996,11822.48,3676.08008,17000
3/1/1996,10629.20,3676.02002,14900
3/2/1996,6275.53,3675.93994,12100
3/3/1996,10356.99,3675.93994,9960
3/4/1996,9032.65,3675.87988,13300
3/5/1996,10807.24,3675.84009,13500
3/6/1996,11288.08,3675.80005,14000
3/7/1996,12466.09,3675.77002,14400
3/8/1996,11866.01,3675.73999,13800
3/9/1996,9843.51,3675.71997,11000
3/10/1996,9142.91,3675.69995,10300
3/11/1996,11390.44,3675.65991,14100
3/12/1996,11509.94,3675.62012,14200
3/13/1996,10715.38,3675.57007,14200
3/14/1996,9665.01,3675.5,14700
3/15/1996,10041.86,3675.43994,14300
3/16/1996,11320.31,3675.42993,11700
3/17/1996,11946.46,3675.44995,10000
3/18/1996,10894.15,3675.40991,13600
3/19/1996,12269.44,3675.37988,14200
3/20/1996,11138.72,3675.33008,14600
3/21/1996,12194.93,3675.29004,14900
3/22/1996,11780.41,3675.32007,9060
3/23/1996,11765.88,3675.36011,8270
3/24/1996,11748.01,3675.3999,8270
3/25/1996,10981.78,3675.42993,8260
3/26/1996,6490.01,3675.09009,32400
3/27/1996,9947.02,3674.62988,45100
3/28/1996,8708.85,3674.1499,45300
3/29/1996,8231.87,3673.65991,45500
3/30/1996,10625.94,3673.19995,45500
3/31/1996,10810.24,3672.73999,45600
4/1/1996,9612.13,3672.26001,45600
4/2/1996,14916.50,3671.8999,41700
4/3/1996,12876.27,3671.79004,20600
4/4/1996,15566.58,3671.86011,9610
4/5/1996,12577.48,3671.90991,8160
4/6/1996,14872.14,3671.98999,8150
4/7/1996,15636.99,3672.08008,8150
4/8/1996,16468.85,3672.07007,16600
4/9/1996,16282.87,3672.03003,18700
4/10/1996,20854.03,3672.05005,18700
4/11/1996,15721.54,3672,18900
4/12/1996,20292.11,3672.01001,18900
4/13/1996,22477.54,3672.05005,18800
4/14/1996,24364.73,3672.12012,18400
4/15/1996,25373.92,3672.20996,17900
4/16/1996,26721.30,3672.32007,17700
4/17/1996,24818.39,3672.3999,18100
4/18/1996,23112.55,3672.45996,17900
4/19/1996,18068.79,3672.44995,18200
4/20/1996,21223.01,3672.47998,18300
4/21/1996,17132.30,3672.47998,16500
4/22/1996,20659.71,3672.5,18500
4/23/1996,18468.41,3672.48999,18600
4/24/1996,18568.91,3672.47998,18700
4/25/1996,18468.87,3672.46997,18600
4/26/1996,17704.85,3672.44995,18600
4/27/1996,18832.18,3672.44995,18200
4/28/1996,17232.18,3672.44995,16600
4/29/1996,19995.61,3672.45996,18600
4/30/1996,22287.03,3672.5,18600
5/1/1996,24373.38,3672.57007,18300
5/2/1996,28644.00,3672.69995,18000
5/3/1996,22450.74,3672.75,17900
5/4/1996,22352.07,3672.80005,17800
5/5/1996,20860.78,3672.8999,12500
5/6/1996,24452.36,3672.97998,17600
5/7/1996,24855.46,3673.06006,18000
5/8/1996,24939.51,3673.13989,18100
5/9/1996,33297.06,3673.33008,18000
5/10/1996,32325.27,3673.51001,17800
5/11/1996,38388.63,3673.77002,17700
5/12/1996,37766.96,3674.08008,13200
5/13/1996,37480.21,3674.33008,17500
5/14/1996,38678.06,3674.59009,17900
5/15/1996,43227.99,3674.90991,17800
5/16/1996,46387.82,3675.27002,17800
5/17/1996,45665.86,3675.62012,17800
5/18/1996,49286.55,3676.02002,17500
5/19/1996,55109.45,3676.54004,13900
5/20/1996,54328.60,3677,17700
5/21/1996,56083.46,3677.47998,17800
5/22/1996,56278.34,3677.95996,17900
5/23/1996,57160.60,3678.44995,17900
5/24/1996,50073.87,3678.8501,17800
5/25/1996,47439.11,3679.22998,16700
5/26/1996,43241.37,3679.58008,14800
5/27/1996,41185.69,3679.90991,14300
5/28/1996,41366.50,3680.20996,16800
5/29/1996,32851.62,3680.3999,17000
5/30/1996,38242.74,3680.65991,16800
5/31/1996,36976.86,3680.8999,17100
6/1/1996,35268.96,3681.12012,16500
6/2/1996,33670.05,3681.3501,14100
6/3/1996,31892.32,3681.51001,17900
6/4/1996,29101.38,3681.62988,18300
6/5/1996,33934.65,3681.81006,18300
6/6/1996,35534.83,3682.01001,18300
6/7/1996,35352.15,3682.20996,18100
6/8/1996,37386.14,3682.44995,16900
6/9/1996,37222.17,3682.70996,15100
6/10/1996,39145.45,3682.95996,17800
6/11/1996,40172.95,3683.20996,18800
6/12/1996,41017.77,3683.47998,18000
6/13/1996,37911.88,3683.70996,18100
6/14/1996,35505.63,3683.90991,18100
6/15/1996,45068.19,3684.23999,17100
6/16/1996,34777.64,3684.45996,15700
6/17/1996,35373.44,3684.65991,17900
6/18/1996,39561.28,3684.90991,18000
6/19/1996,38873.59,3685.1499,18100
6/20/1996,42364.51,3685.42993,18300
6/21/1996,35877.73,3685.63989,17500
6/22/1996,36853.28,3685.87012,16800
6/23/1996,39794.63,3686.12988,17300
6/24/1996,40864.08,3686.3999,17500
6/25/1996,41696.64,3686.66992,18300
6/26/1996,39684.10,3686.91992,17900
6/27/1996,38064.34,3687.1499,17900
6/28/1996,35735.77,3687.3501,18000
6/29/1996,36658.48,3687.56006,18100
6/30/1996,35025.89,3687.75,18100
7/1/1996,29146.49,3687.86011,18600
7/2/1996,29305.03,3687.95996,19600
7/3/1996,25521.67,3688.02002,19100
7/4/1996,25505.93,3688.11011,16600
7/5/1996,22124.56,3688.13989,18200
7/6/1996,27366.79,3688.25,16800
7/7/1996,22131.84,3688.31006,15700
7/8/1996,16807.27,3688.29004,17000
7/9/1996,10857.01,3688.17993,18500
7/10/1996,18080.04,3688.1499,19100
7/11/1996,16145.56,3688.1001,18800
7/12/1996,18007.61,3688.08008,18200
7/13/1996,11618.25,3687.98999,17600
7/14/1996,10147.36,3687.90991,15300
7/15/1996,14421.72,3687.8501,17900
7/16/1996,10147.21,3687.72998,18600
7/17/1996,11853.80,3687.6499,17000
7/18/1996,10775.97,3687.57007,15900
7/19/1996,10457.30,3687.48999,15600
7/20/1996,11857.71,3687.44995,13700
7/21/1996,10133.98,3687.3999,12800
7/22/1996,14202.62,3687.37012,15200
7/23/1996,7690.88,3687.26001,15300
7/24/1996,6270.90,3687.13989,14700
7/25/1996,12080.78,3687.1001,13900
7/26/1996,2709.73,3686.94995,13600
7/27/1996,8417.12,3686.88989,11900
7/28/1996,7116.10,3686.82007,11400
7/29/1996,3746.44,3686.67993,13800
7/30/1996,8499.06,3686.6001,13600
7/31/1996,6318.98,3686.48999,13900
8/1/1996,1795.66,3686.31006,15100
8/2/1996,7003.29,3686.18994,15400
8/3/1996,6428.38,3686.07007,14800
8/4/1996,2994.72,3685.93994,12200
8/5/1996,2649.11,3685.77002,15100
8/6/1996,10477.43,3685.67993,16400
8/7/1996,4381.67,3685.52002,16000
8/8/1996,5803.61,3685.37988,15800
8/9/1996,1137.31,3685.17993,16000
8/10/1996,7099.05,3685.08008,13800
8/11/1996,2603.15,3684.92,14200
8/12/1996,3705.08,3684.75,16100
8/13/1996,6974.22,3684.62012,16100
8/14/1996,3298.16,3684.43994,16500
8/15/1996,3229.28,3684.26,16400
8/16/1996,3642.42,3684.08008,16800
8/17/1996,5284.21,3683.94995,14400
8/18/1996,6248.79,3683.86011,12100
8/19/1996,4066.09,3683.69995,15600
8/20/1996,4092.48,3683.54,15600
8/21/1996,1284.14,3683.3501,15200
8/22/1996,8438.74,3683.25,15100
8/23/1996,3620.71,3683.09009,15100
8/24/1996,5728.99,3682.95996,14800
8/25/1996,5676.70,3682.87012,11500
8/26/1996,6238.52,3682.73999,15300
8/27/1996,6668.94,3682.62012,14900
8/28/1996,6049.97,3682.48999,15100
8/29/1996,5774.98,3682.36011,14800
8/30/1996,5061.88,3682.22998,14100
8/31/1996,7825.17,3682.19995,8830
9/1/1996,4798.96,3682.13989,8280
9/2/1996,6424.52,3682.1001,8280
9/3/1996,3701.15,3681.94995,14400
9/4/1996,5730.37,3681.81006,15600
9/5/1996,4717.29,3681.65991,15400
9/6/1996,5044.88,3681.52002,14900
9/7/1996,8430.37,3681.43994,13500
9/8/1996,1456.78,3681.28003,12900
9/9/1996,5244.49,3681.13989,15100
9/10/1996,5870.02,3681,15700
9/11/1996,6674.82,3680.87012,15700
9/12/1996,8055.69,3680.76001,15500
9/13/1996,9052.52,3680.66992,14900
9/14/1996,9263.62,3680.61011,12700
9/15/1996,7545.16,3680.55005,11000
9/16/1996,8554.56,3680.46997,13600
9/17/1996,10947.82,3680.40991,14400
9/18/1996,11963.62,3680.36011,14600
9/19/1996,12044.15,3680.31006,14700
9/20/1996,8965.71,3680.21997,14800
9/21/1996,8657.26,3680.1499,12900
9/22/1996,7383.96,3680.07007,12400
9/23/1996,7979.05,3679.96997,14600
9/24/1996,7507.71,3679.86011,14900
9/25/1996,7992.67,3679.75,15400
9/26/1996,8589.57,3679.6499,15200
9/27/1996,5635.20,3679.52002,14600
9/28/1996,8971.80,3679.44995,13200
9/29/1996,6300.69,3679.37012,11300
9/30/1996,9183.17,3679.29004,14200
10/1/1996,7855.57,3679.20996,13300
10/2/1996,6986.80,3679.12012,13200
10/3/1996,13101.38,3679.1001,13800
10/4/1996,9140.24,3679.04004,13000
10/5/1996,15331.82,3679.09009,10500
10/6/1996,11072.14,3679.1001,9400
10/7/1996,11800.73,3679.08008,12500
10/8/1996,10720.92,3679.04004,13000
10/9/1996,9042.10,3678.97998,12900
10/10/1996,7653.28,3678.90991,12300
10/11/1996,9342.34,3678.87012,11600
10/12/1996,8101.68,3678.8501,8800
10/13/1996,8910.18,3678.8501,8030
10/14/1996,8322.54,3678.82007,9810
10/15/1996,5568.29,3678.73999,11000
10/16/1996,10213.03,3678.70996,11700
10/17/1996,3914.14,3678.61011,10900
10/18/1996,4885.75,3678.52002,11100
10/19/1996,3963.88,3678.44995,8600
10/20/1996,5018.11,3678.4,8070
10/21/1996,9127.00,3678.37012,10600
10/22/1996,6554.29,3678.31006,10400
10/23/1996,8816.17,3678.28003,10300
10/24/1996,5082.82,3678.19995,10500
10/25/1996,11076.70,3678.19995,10200
10/26/1996,10433.55,3678.20996,8770
10/27/1996,1767.37,3678.12012,7950
10/28/1996,5672.63,3678.05005,10300
10/29/1996,12562.20,3678.06006,10900
10/30/1996,12375.94,3678.06006,11500
10/31/1996,7160.25,3678,11000
11/1/1996,12466.23,3678,11600
11/2/1996,12317.76,3678.02002,9880
11/3/1996,6573.27,3677.97998,8850
11/4/1996,12251.89,3677.98999,10600
11/5/1996,16781.32,3678.05005,11200
11/6/1996,966.32,3677.90991,11100
11/7/1996,9143.39,3677.87012,11400
11/8/1996,11279.79,3677.86011,11200
11/9/1996,8965.06,3677.84009,9670
11/10/1996,8795.40,3677.84009,7930
11/11/1996,10585.40,3677.84009,9720
11/12/1996,8525.06,3677.80005,10800
11/13/1996,8125.39,3677.76001,10400
11/14/1996,9210.40,3677.72998,10700
11/15/1996,14504.62,3677.77002,10500
11/16/1996,7720.46,3677.73999,9210
11/17/1996,10999.45,3677.77002,7780
11/18/1996,8470.46,3677.73999,9960
11/19/1996,12249.55,3677.75,10600
11/20/1996,11064.93,3677.75,10200
11/21/1996,8741.00,3677.69995,11800
11/22/1996,7507.94,3677.62012,12900
11/23/1996,16652.16,3677.67993,11100
11/24/1996,9724.56,3677.67993,8860
11/25/1996,10426.40,3677.63989,12700
11/26/1996,14364.35,3677.63989,13500
11/27/1996,5257.96,3677.53003,13000
11/28/1996,12531.50,3677.55005,10100
11/29/1996,11196.16,3677.53003,11900
11/30/1996,7727.79,3677.48999,10000
12/1/1996,9401.87,3677.46997,10300
12/2/1996,10951.07,3677.41992,14200
12/3/1996,8954.77,3677.32007,16100
12/4/1996,7491.65,3677.18994,17000
12/5/1996,5852.84,3677.04004,16900
12/6/1996,12276.10,3676.97998,16300
12/7/1996,9558.89,3676.92993,12800
12/8/1996,7941.17,3676.88989,10400
12/9/1996,6031.30,3676.76001,15500
12/10/1996,7498.56,3676.63989,16200
12/11/1996,11903.35,3676.58008,15900
12/12/1996,6927.33,3676.44995,16400
12/13/1996,9768.73,3676.36011,16100
12/14/1996,11327.35,3676.33008,13000
12/15/1996,7869.34,3676.28003,11100
12/16/1996,11212.33,3676.20996,16000
12/17/1996,7264.50,3676.08008,16700
12/18/1996,8128.49,3675.95996,16800
12/19/1996,7976.01,3675.83008,17400
12/20/1996,2905.07,3675.63989,17000
12/21/1996,6718.91,3675.54004,13800
12/22/1996,11185.21,3675.53003,11300
12/23/1996,1070.38,3675.33008,15900
12/24/1996,8411.13,3675.22998,15500
12/25/1996,10210.72,3675.20996,11100
12/26/1996,5812.19,3675.08008,15200
12/27/1996,7946.69,3674.96997,15800
12/28/1996,8244.07,3674.8999,13000
12/29/1996,15152.59,3674.93994,11400
12/30/1996,5552.03,3674.80005,15700
12/31/1996,10003.46,3674.70996,16300
1/1/1997,10394.89,3674.67993,12500
1/2/1997,8709.10,3674.58008,16200
1/3/1997,10837.95,3674.5,16800
1/4/1997,13725.75,3674.45996,16600
1/5/1997,10755.21,3674.40991,14400
1/6/1997,8077.57,3674.29004,17100
1/7/1997,9335.36,3674.17993,17600
1/8/1997,6178.33,3674.03003,17500
1/9/1997,7507.65,3673.8999,17300
1/10/1997,9270.21,3673.79004,17500
1/11/1997,4197.38,3673.61011,17800
1/12/1997,11067.09,3673.53003,17000
1/13/1997,8065.33,3673.38989,18600
1/14/1997,8459.03,3673.26001,18200
1/15/1997,11611.37,3673.16992,18300
1/16/1997,7604.03,3673.03003,18100
1/17/1997,7792.95,3672.88989,18300
1/18/1997,3096.43,3672.69995,17400
1/19/1997,3274.27,3672.52002,16800
1/20/1997,2297.97,3672.31006,18100
1/21/1997,6408.16,3672.1499,18400
1/22/1997,10145.10,3672.04004,18300
1/23/1997,7185.89,3671.88989,18400
1/24/1997,7974.13,3671.75,18400
1/25/1997,10104.13,3671.6499,17500
1/26/1997,13786.04,3671.61011,16600
1/27/1997,12129.11,3671.53003,18000
1/28/1997,10052.95,3671.41992,18200
1/29/1997,11035.25,3671.32007,18400
1/30/1997,10720.96,3671.21997,18100
1/31/1997,9426.68,3671.1001,18300
2/1/1997,13187.95,3671.02002,19000
2/2/1997,11132.57,3670.92993,17700
2/3/1997,9626.71,3670.80005,19200
2/4/1997,9815.06,3670.66992,19400
2/5/1997,8727.77,3670.52002,19800
2/6/1997,7782.08,3670.36011,19600
2/7/1997,11646.02,3670.25,19700
2/8/1997,11451.28,3670.13989,19500
2/9/1997,8712.60,3670,19000
2/10/1997,10608.14,3669.87988,19400
2/11/1997,9879.92,3669.75,19400
2/12/1997,11972.21,3669.63989,20000
2/13/1997,5982.39,3669.44995,20000
2/14/1997,9750.09,3669.31006,20000
2/15/1997,10490.39,3669.17993,20000
2/16/1997,9015.08,3669.03003,20000
2/17/1997,10504.07,3668.8999,20000
2/18/1997,7444.03,3668.66992,24400
2/19/1997,9117.80,3668.42993,26800
2/20/1997,7747.21,3668.16992,26900
2/21/1997,9910.31,3667.93994,26800
2/22/1997,10675.50,3667.71997,26800
2/23/1997,9950.93,3667.48999,26800
2/24/1997,10259.75,3667.26001,27087.9766
2/25/1997,7328.20,3666.98999,27102.0918
2/26/1997,5867.54,3666.69995,27093.0176
2/27/1997,11809.76,3666.48999,27087.4707
2/28/1997,7411.21,3666.21997,27103.0996
3/1/1997,11266.15,3666,27112.6797
3/2/1997,9055.83,3665.75,27093.5215
3/3/1997,18637.95,3665.62988,27103.0996
3/4/1997,5454.11,3665.33008,27112.1758
3/5/1997,10608.76,3665.1001,27113.1836
3/6/1997,9884.89,3664.86011,27101.5879
3/7/1997,9183.88,3664.61011,27110.1582
3/8/1997,8477.03,3664.3501,27109.6543
3/9/1997,12137.08,3664.13989,27110.6621
3/10/1997,10698.55,3663.90991,27096.043
3/11/1997,10935.16,3663.71997,24398.2852
3/12/1997,12816.20,3663.56006,24082.6816
3/13/1997,14927.03,3663.42993,24019.6621
3/14/1997,14224.31,3663.29004,24019.1582
3/15/1997,19286.18,3663.21997,24007.5625
3/16/1997,23638.87,3663.20996,24001.0078
3/17/1997,24363.22,3663.20996,23998.9922
3/18/1997,21468.25,3663.16992,24009.5781
3/19/1997,22199.66,3663.13989,24013.6113
3/20/1997,22960.03,3663.12012,24030.25
3/21/1997,23655.76,3663.11011,24018.1504
3/22/1997,22204.08,3663.08008,24017.6465
3/23/1997,25831.71,3663.1001,24016.1328
3/24/1997,27297.83,3663.13989,24047.3906
3/25/1997,24378.16,3663.13989,24014.1172
3/26/1997,27282.63,3663.17993,24014.1172
3/27/1997,23641.79,3663.16992,24004.0332
3/28/1997,29454.90,3663.23999,24006.0508
3/29/1997,20742.44,3663.18994,24010.084
3/30/1997,25817.96,3663.20996,24001.0078
3/31/1997,24300.09,3663.21997,23209.4785
4/1/1997,22428.36,3663.18994,24013.6113
